Map,5,"Cathedral",120,100,
Size,100,70,
NameT[0],"Grass",
WallT[0],0,000000FF,"",
DoorT[0],0,000000FF,"","",
FloorT[0],2,32CD32FF,"PNG/FloorTile1.png",
CostT[0],10,100,
NameT[1],"Indoor",
WallT[1],0,000000FF,"",
DoorT[1],0,000000FF,"","",
FloorT[1],2,DEB887FF,"PNG/FloorTile1.png",
CostT[1],10,200,
NameT[2],"Room",
WallT[2],0,000000FF,"",
DoorT[2],0,000000FF,"","",
FloorT[2],2,B5651DFF,"PNG/FloorTile1.png",
CostT[2],10,100,
NameT[3],"Water",
WallT[3],0,000000FF,"",
DoorT[3],0,000000FF,"","",
FloorT[3],0,0000FFFF,"",
CostT[3],40,100,
NameT[4],"Outdoor",
WallT[4],0,000000FF,"",
DoorT[4],0,000000FF,"","",
FloorT[4],0,F5DEB3FF,"",
CostT[4],10,200,
NameT[5],"Thick Wall",
WallT[5],0,000000FF,"",
DoorT[5],0,000000FF,"","",
FloorT[5],0,2F4F4FFF,"",
CostT[5],50,50,
NameT[6],"Lawn",
WallT[6],0,000000FF,"",
DoorT[6],0,000000FF,"","",
FloorT[6],0,7CFC00FF,"",
CostT[6],20,50,
NameT[7],"Wild Vegetation",
WallT[7],0,000000FF,"",
DoorT[7],0,000000FF,"","",
FloorT[7],0,006400FF,"",
CostT[7],20,50,
NameT[8],"Rooftop",
WallT[8],0,000000FF,"",
DoorT[8],0,000000FF,"","",
FloorT[8],0,FF0000FF,"",
CostT[8],20,50,
# ,   0,   1,   2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,  13,  14,  15,  16,  17,  18,  19,  20,  21,  22,  23,  24,  25,  26,  27,  28,  29,  30,  31,  32,  33,  34,  35,  36,  37,  38,  39,  40,  41,  42,  43,  44,  45,  46,  47,  48,  49,  50,  51,  52,  53,  54,  55,  56,  57,  58,  59,  60,  61,  62,  63,  64,  65,  66,  67,  68,  69,  70,  71,  72,  73,  74,  75,  76,  77,  78,  79,  80,  81,  82,  83,  84,  85,  86,  87,  88,  89,  90,  91,  92,  93,  94,  95,  96,  97,  98,  99
 0,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
35,XXXX,XXXX,XXXX,XXXX,7000,7003,4008,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4002,500B,1008,1000,1000,1004,1000,1000,1000,1004,1000,1000,1000,1004,1000,1000,1004,1004,1000,1000,1000,1000,1000,1000,1004,1004,1000,1000,1000,1004,1000,1000,1004,1000,1004,1000,1000,1000,1001,1001,1000,1000,1002,500A,400E,500F,400A,500B,4008,4000,4000,4006,400C,4044,4006,200C,2004,4005,4015,4206,190D,1105,1105,1006,1008,7000,XXXX,XXXX,XXXX,XXXX
36,XXXX,XXXX,XXXX,XXXX,7000,7002,4008,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4002,500A,1008,1000,1002,500F,1008,1000,1002,500F,1008,1000,1002,500F,1008,1002,5009,5003,1008,1000,1000,1000,1000,1002,5009,5003,1008,1000,1002,500F,1008,1002,500F,100A,500F,1008,1004,1000,1000,1004,1004,1004,1006,5008,5003,400D,4006,500A,400C,4000,4006,500F,8009,8011,8001,8001,8001,8001,8001,8003,7009,7001,7001,7001,1000,7000,XXXX,XXXX,XXXX,XXXX
37,XXXX,XXXX,XXXX,XXXX,7000,7002,4008,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4002,500A,1008,1000,1000,1001,1000,1000,1000,1001,1000,1000,1000,1001,1000,1002,500C,5006,1008,1000,1000,1000,1000,1002,500C,5006,1008,1000,1000,1001,1000,1000,1001,1000,1001,1002,500F,1008,1002,5009,5003,500D,5005,5004,5004,5005,5005,5004,5003,400E,500F,8009,8000,5000,5000,5000,5000,5000,5000,8002,7008,7000,7000,7000,1000,7000,XXXX,XXXX,XXXX,XXXX
38,XXXX,XXXX,XXXX,XXXX,7000,7002,4008,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4002,500E,1008,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1001,1001,1000,1000,1000,1000,1000,1000,1001,1001,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1001,1004,1002,500C,5006,1009,1001,1001,1001,1001,1001,1003,500C,5003,8009,8000,5000,5000,5000,5000,5000,5000,5000,8002,7008,7000,7000,7000,1000,7000,XXXX,XXXX,XXXX,XXXX
39,XXXX,XXXX,XXXX,XXXX,7000,7002,4008,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4023,1088,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1404,1000,1000,1002,500F,1008,1001,1001,1000,1000,1000,1000,1000,1000,1000,1003,500A,8008,5000,5000,5000,5000,5000,5000,5000,5000,8002,7008,7000,7000,7000,1000,7000,XXXX,XXXX,XXXX,XXXX
40,XXXX,XXXX,XXXX,XXXX,7000,7002,4008,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4022,1088,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1202,2D0D,1000,1000,1000,1005,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1002,500A,8008,5000,5000,5000,5000,5000,5000,5000,5000,8002,7008,7000,7000,7000,1000,7000,XXXX,XXXX,XXXX,XXXX
41,XXXX,XXXX,XXXX,XXXX,7000,7002,4008,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4026,1088,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1101,1000,1000,1002,500F,1008,1004,1004,1000,1000,1000,1000,1000,1000,1000,1006,500A,8008,5000,5000,5000,5000,5000,5000,5000,5000,8002,7008,7000,7000,7000,1000,7000,XXXX,XXXX,XXXX,XXXX
42,XXXX,XXXX,XXXX,XXXX,7000,7002,4008,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4002,500B,1008,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1004,1004,1000,1000,1000,1000,1000,1000,1004,1004,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1004,1001,1002,5009,5003,100C,1004,1004,1004,1004,1004,1006,5009,5006,800C,8000,8000,8000,5000,5000,5000,5000,5000,8002,7008,7000,7000,7000,1000,7000,XXXX,XXXX,XXXX,XXXX
43,XXXX,XXXX,XXXX,XXXX,7000,7002,4008,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4002,500A,1008,1000,1000,1004,1000,1000,1000,1004,1000,1000,1000,1004,1000,1002,5009,5003,1008,1000,1000,1000,1000,1002,5009,5003,1008,1000,1000,1004,1000,1000,1004,1000,1004,1002,500F,1008,1002,500C,5006,500D,5005,5001,5001,5005,5005,5001,5006,400B,500F,800C,8000,8000,5000,5000,5000,5000,5000,8002,7008,7000,7000,7000,1000,7000,XXXX,XXXX,XXXX,XXXX
44,XXXX,XXXX,XXXX,XXXX,7000,7002,4008,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4002,500A,1008,1000,1002,500F,1008,1000,1002,500F,1008,1000,1002,500F,1008,1002,500C,5006,1008,1000,1000,1000,1000,1002,500C,5006,1008,1000,1002,500F,1008,1002,500F,100A,500F,1008,1001,1000,1000,1001,1001,1001,1003,5008,5006,400D,4003,500A,4009,4000,4003,500F,8008,8000,5000,5000,5000,5000,5000,8002,7008,7000,7000,7000,1000,7000,XXXX,XXXX,XXXX,XXXX
45,XXXX,XXXX,XXXX,XXXX,7000,7002,4008,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4002,500E,1008,1000,1000,1001,1000,1000,1000,1001,1000,1000,1000,1001,1000,1000,1001,1001,1000,1000,1000,1000,1000,1000,1001,1001,1000,1000,1000,1001,1000,1000,1001,1000,1001,1000,1000,1000,1004,1004,1000,1000,1002,500A,400B,500F,400A,500E,4008,4000,4022,8089,8000,8000,5000,5000,5000,5000,5000,8002,7008,7000,7000,1000,1000,7000,XXXX,XXXX,XXXX,XXXX
46,XXXX,XXXX,XXXX,XXXX,7000,7002,4008,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4027,1088,1000,1000,1000,1404,1404,1404,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1002,5009,5003,100C,1004,1006,500A,4008,4001,4000,4001,4000,4000,4022,8088,8000,8000,5000,5000,5000,5000,5000,8002,7008,7000,7000,1000,1000,7000,XXXX,XXXX,XXXX,XXXX
47,XXXX,XXXX,XXXX,XXXX,7000,7002,4008,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4002,500B,100C,1044,1004,1206,290D,2505,2105,1004,1004,1404,1004,1004,1004,1004,1004,1004,1000,1000,1000,1000,1000,1000,1004,1004,1000,1000,1004,1004,1000,1004,1004,1000,1004,1004,1000,1002,500C,5006,5009,5005,5005,5006,400C,4000,4000,4000,4000,4004,4026,808C,8004,8004,8004,8004,8004,8004,8004,8006,7008,7000,7000,1000,1000,7000,XXXX,XXXX,XXXX,XXXX
48,XXXX,XXXX,XXXX,XXXX,7000,7002,440C,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4404,4004,4044,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4006,500C,5007,401B,500D,5005,5007,510F,500D,5005,5007,510F,500D,5005,5005,5007,5009,5003,1008,1000,1000,1000,1000,1002,5009,5003,1008,1002,5009,5003,100A,5009,5003,100A,5009,5003,1008,1000,1003,5009,5006,400D,4001,4003,500F,4008,4000,4000,4006,8009,8001,8001,8001,8001,8003,0009,0001,0001,0003,7009,7000,7000,1000,1000,1000,7000,XXXX,XXXX,XXXX,XXXX
49,XXXX,XXXX,XXXX,XXXX,7000,7002,5109,5101,5303,4D0D,4505,4101,4101,4101,4101,4101,4101,4123,1089,1011,1003,1009,1001,1001,1001,1001,1001,1001,1001,1001,1003,4009,4001,4000,4001,4001,4001,4001,4003,4009,4001,4001,4001,4001,4003,500B,500C,5006,1008,1000,1000,1000,1000,1002,500C,5006,100C,1002,500C,5006,100A,500C,5006,100A,500C,5006,1008,1000,1002,500A,400B,500F,4008,4000,4001,4000,4000,4006,8009,8000,8000,8000,8000,8004,8006,0008,0000,0000,0202,7808,7000,7000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
50,XXXX,XXXX,XXXX,XXXX,7000,7002,5008,5000,5000,5101,5303,4C0C,4404,4000,4000,4002,4008,4002,1008,1000,1022,1088,1000,1000,1000,1000,1000,1000,1000,1000,1002,4008,4000,4000,4000,4000,4000,4000,4002,4008,4000,4000,4000,4000,4002,500A,200D,2023,1088,1000,1000,1000,1000,1000,1003,500D,5003,1008,1003,500B,1008,1001,1001,1000,1003,500F,1008,1000,1002,500A,400C,4001,4000,4000,4000,4000,4006,8009,8000,8000,8000,8000,8002,2009,2001,0000,0000,0000,0002,7008,7000,7000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
51,XXXX,XXXX,XXXX,XXXX,7000,7002,5008,5000,5000,5000,5000,5101,5303,4C0C,4404,4002,4008,4002,100C,1044,1006,1008,1000,1000,1000,1000,1000,1000,1000,1000,1002,4008,4000,4000,4000,4000,4000,4000,4002,4008,4000,4000,4000,4000,4002,500A,200D,2026,1088,1000,1000,1000,1000,1000,1000,1003,500A,100C,1006,500A,100C,1004,1004,1004,1006,200D,1004,1004,1006,5008,5007,4008,4000,4000,4000,4006,8009,8000,8000,8000,8000,8004,8006,200C,2006,000C,0404,0004,0006,7008,7000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
52,XXXX,XXXX,XXXX,XXXX,7000,7002,540C,5404,5404,5404,5404,5404,5404,5505,5707,4C0E,400C,4006,1009,1011,1003,1008,1000,1000,1000,1000,1000,1000,1000,1000,1022,4088,4000,4000,4000,4000,4000,4000,4002,4008,4000,4000,4000,4000,4002,500C,5005,500B,1008,1000,1000,1000,1000,1000,1000,1002,5008,5005,5005,5000,5005,5005,5001,5005,5005,5005,5001,5005,5001,5006,4009,4000,4000,4000,4006,8009,8000,8000,8000,8000,8006,7009,7001,7001,7001,7001,7101,7001,7001,7000,7000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
53,XXXX,XXXX,XXXX,XXXX,7000,7002,1109,1101,1101,1303,1D0D,1505,1101,1101,1101,1101,1001,1003,100C,1000,1006,1008,1000,1000,1000,1000,1000,1000,1000,1000,1002,4008,4000,4000,4000,4000,4004,4004,4006,400C,4044,4404,4404,4404,4406,4009,4003,500A,1008,1000,1000,1000,1000,1000,1000,1006,500A,4009,4003,500A,4009,4003,500A,4009,4001,4003,500E,100B,500E,4009,4000,4000,4004,4006,8009,8000,8000,8000,8000,8006,7009,7000,7000,7000,7000,7000,7000,7000,7000,7000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
54,XXXX,XXXX,XXXX,XXXX,7000,7002,1008,1000,1000,1000,1101,1303,1C0C,1404,1000,1000,1000,1002,500F,100E,500F,100C,1004,1004,1004,1004,1004,1004,1004,1004,1046,4008,4000,4000,4000,4000,4001,4001,4001,4001,4013,3109,3101,3101,3103,4008,4002,500A,1008,1000,1000,1000,1000,1000,1006,5009,5006,4008,4002,500E,4008,4002,500E,4008,4000,4000,4001,1000,4001,4000,4004,4006,8009,8001,8000,8000,8000,8000,8006,7009,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
55,XXXX,XXXX,XXXX,XXXX,7000,7002,100C,1000,1000,1000,1000,1000,1101,1303,1C0C,1404,1000,1202,7809,7001,7001,7001,7001,7001,7001,7001,7003,1009,1001,1001,1013,4008,4000,4000,4000,4000,4000,4000,4000,4000,4002,3008,3000,3000,3002,4008,4002,500A,1008,1000,1000,1000,1000,1002,5009,5006,4009,4000,4000,4001,4000,4000,4001,4000,4000,4000,4004,1004,4004,4006,800D,8001,8000,8000,8000,8000,8000,8006,7009,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
56,XXXX,XXXX,XXXX,XXXX,7000,7002,500B,100C,1004,1000,1000,1000,1000,1000,1101,1303,1C0C,1606,7808,7000,7000,7000,7000,7000,7000,7000,7002,1008,1000,1000,1002,4008,4000,4000,4000,4000,4000,4000,4000,4000,4002,3008,3000,3000,3002,4008,4002,500A,100C,1044,1004,1004,1004,1046,500A,4009,4000,4000,4000,4000,4000,4000,4000,4004,4004,4006,1009,1001,1003,2009,2003,8008,8000,8000,8000,8000,8006,7009,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
57,XXXX,XXXX,XXXX,XXXX,7000,7002,5008,5001,5003,100C,1004,1000,1000,1000,1000,1000,1101,1103,7008,7000,7000,7000,7000,7000,7000,7000,7002,1008,1000,1000,1002,4008,4000,4000,4000,4000,4000,4000,4000,4000,4002,300C,3004,3004,3006,4008,4002,500C,5007,401B,500D,5005,5007,201B,500E,4008,4000,4000,4000,4000,4004,4004,4006,1009,1001,1001,1000,1000,1002,2008,2006,8008,8000,8000,8000,8006,7009,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
58,XXXX,XXXX,XXXX,XXXX,7000,7002,5008,5000,5002,5009,5003,100C,1004,1000,1000,1000,1000,1002,7008,7000,7000,7000,7000,7000,7000,7000,7002,100C,1004,1004,1006,4008,4000,4000,4000,4000,4000,4000,4000,4000,4000,4001,4001,4001,4001,4000,4000,4001,4001,4000,4001,4001,4023,20AA,4089,4000,4000,4004,4004,4006,1009,1001,1001,1000,1000,1000,1000,1000,1000,1002,8009,8000,8000,8000,8006,7009,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,1000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
59,XXXX,XXXX,XXXX,XXXX,4000,7002,500C,5000,5002,5008,5000,5003,500B,100C,1004,1000,1000,1002,7008,7000,7000,7000,7000,7000,7000,7000,7000,7001,7001,7001,7001,4008,4000,4000,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4006,204E,400C,4004,4006,1009,1001,1005,1000,1000,1000,1000,1000,1000,1000,1000,1000,1002,8008,8000,8004,8006,7009,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,1000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
60,XXXX,XXXX,XXXX,XXXX,4000,4000,4003,500C,5006,5008,5000,5002,5008,5001,5003,100C,1004,1006,7008,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,400C,4004,4004,4005,4005,4005,4005,4005,4007,1009,1001,1001,1001,1003,1009,1001,1001,1001,1001,1005,1005,1045,1015,1005,1045,1005,1006,2008,2007,1008,1000,1000,1000,1000,1000,1000,1000,1000,1002,800C,8006,7009,7001,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,1000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
61,XXXX,XXXX,XXXX,XXXX,4000,4000,4000,4001,4003,500C,5004,5002,5008,5000,5002,5009,5001,5003,7008,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,5000,7000,7000,7000,7000,7000,7002,100E,1008,1000,1000,1002,1008,1000,1000,1000,1002,1009,1001,1011,1003,1009,1011,1001,1003,1008,1003,1008,1000,1000,1000,1000,1000,1000,1000,1000,1002,7009,7001,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,1000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
62,XXXX,XXXX,XXXX,XXXX,4000,4000,4000,4000,4000,4001,4003,500E,500C,5000,5002,5008,5000,5002,7008,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,5000,7000,7000,7000,7000,7000,7002,500B,1008,1000,1000,1002,1008,1000,1000,1000,1002,1008,1000,1000,1002,1008,1000,1000,1002,1008,1022,1088,1000,1000,1000,1000,1000,1000,1000,1000,1002,7008,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,1000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
63,XXXX,XXXX,XXXX,XXXX,4000,4000,4000,4000,4000,4000,4000,4001,4003,500C,5006,5008,5000,5002,7008,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,5000,7000,7000,7000,7000,7000,7002,500E,100C,1004,1004,1000,1000,1004,1004,1004,1006,100C,1004,1004,1006,100C,1004,1004,1006,1008,1006,1008,1000,1000,1000,1000,1000,1000,1004,1004,1006,7008,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,1000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
64,XXXX,XXXX,XXXX,XXXX,4000,4000,4000,4000,4000,4000,4000,4000,4000,4001,4003,500C,5004,5006,7008,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,5000,7000,7000,7000,7000,7000,7000,7001,7001,7001,7003,200C,2006,7009,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7003,100A,1009,1000,1000,1000,1000,1004,1004,1006,7009,7001,7001,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,1000,1000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
65,XXXX,XXXX,XXXX,XXXX,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4001,4001,4001,4000,4000,4000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,5000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7001,7001,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7002,100E,100C,1004,1004,1004,1006,7009,7001,7001,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,1000,1000,1000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
66,XXXX,XXXX,XXXX,XXXX,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,7000,7000,7000,7000,7000,5000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7001,7001,7001,7001,7001,7001,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,1000,1000,1000,1000,1000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
67,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
68,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
69,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
