39,030000,030000,040002,050008,050000,050003,07000C,070000,070000,070000,070000,070000,070002,04002E,040088,040002,04000A,05000F,040008,040000,040002,05000F,040008,040000,040002,05000F,040008,040000,040002,05000D,050001,050001,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,030008,030000,030000,030000,030000,020027,04008A,040008,040002,050008,050003,090008,090002,050009,050003,040008,040202,01080A,01000A,070008,XXXX,XXXX,XXXX,XXXX
40,030000,030000,040002,050008,050000,050000,050003,07000C,070004,070000,070000,070000,070002,05000B,04020A,09080A,0A0008,0A0001,040000,040000,040000,040001,040000,040000,040000,040005,040004,040004,040004,040007,05000C,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,030008,030000,030000,030000,030002,05000B,09000A,040008,040002,050008,050002,090008,090002,050008,050006,040008,040202,01080A,01000A,070008,XXXX,XXXX,XXXX,XXXX
41,030000,030000,040002,050008,050000,050004,050004,050005,050003,07000C,070000,070000,070002,05000A,04020A,040C2E,0A008C,0A0004,040004,040000,040000,040004,040004,040000,040000,0A0005,0A0005,040001,040001,0A0005,0A0007,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,030008,030000,030000,030000,030002,05000A,09000A,040008,040002,050008,050002,090008,090002,05000A,040009,040000,040202,01080A,01000A,070008,XXXX,XXXX,XXXX,XXXX
42,030000,030000,040002,050008,050002,050009,050001,050003,05000C,050007,07000C,070004,070006,05000A,040008,040103,050009,050001,050003,04004C,040006,050009,050003,04000C,040006,050009,050003,04000C,040006,050009,050001,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,030008,030000,030000,030000,030002,05000A,09000A,040008,040002,050008,050002,090008,090002,05000A,040008,040000,040202,01080A,01000A,070008,XXXX,XXXX,XXXX,XXXX
43,030000,030000,040002,050008,050002,050008,050000,050000,050005,050005,050001,050005,050005,050006,040008,040002,050008,050004,050006,09001B,05000D,050004,050004,050005,050005,050004,050004,050005,050005,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,030008,030000,030000,030000,030002,05000A,09000A,040008,040002,050008,050002,090008,090002,05000A,040008,040000,040202,01080A,01000A,070008,XXXX,XXXX,XXXX,XXXX
44,030000,040000,040002,050008,050002,05000C,050000,050002,040009,040007,05000A,040009,040003,04000B,040008,040002,05000A,040009,040001,040000,040001,040001,040001,040001,040001,0A0005,0A0005,0A0207,0A080F,05000C,050004,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,03000C,030004,030004,030004,030006,05000A,040008,040000,040002,050008,050002,090008,090002,05000A,04040C,040404,040606,01080A,01000A,070008,XXXX,XXXX,XXXX,XXXX
45,030000,040000,040002,050008,050000,050003,050008,050006,04000A,05000D,050002,040008,040022,04008E,040008,040002,05000A,04000C,040000,040000,040004,040004,040004,040000,040000,040001,040001,040001,040003,040009,040003,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050001,050001,050001,050001,050005,050006,04004C,040004,040046,05000C,050006,04004C,040046,05020E,01090D,010105,010105,010006,01000A,070008,XXXX,XXXX,XXXX,XXXX
46,030000,040000,040002,050008,050000,050002,05000A,04000D,040004,040047,05000E,040008,040002,05000F,040008,040002,050008,050007,040008,040002,050009,050001,050003,040008,040000,040000,040000,040000,040000,040000,040002,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,010009,010001,010011,010001,010011,010001,010001,010011,010011,010003,070009,070001,070001,070203,01080A,070008,XXXX,XXXX,XXXX,XXXX
47,030000,040000,040002,050008,050000,050002,05000A,040009,040001,040011,040027,040088,040000,040001,040000,040002,05000A,040009,040000,040002,050008,050000,050002,04000C,040000,040000,040004,040000,040002,04000C,040006,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,010008,010000,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070000,070202,01080A,070008,XXXX,XXXX,XXXX,XXXX
48,030000,040000,040002,050008,050000,050002,05000A,04004C,040004,040046,05000B,04000C,040000,040004,040000,040002,05000E,040008,040000,040002,05000C,050004,050004,050007,040008,040002,05000F,040008,040002,05000D,050005,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,010008,010000,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070000,070202,01080A,070008,XXXX,XXXX,XXXX,XXXX
49,030000,040000,040002,050008,050000,050002,05000A,04001F,05000B,04001F,050008,050003,09000A,05000B,040008,040002,0A000D,040000,040000,040000,040001,040001,040001,040001,040000,040000,040001,040000,040002,040009,040003,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,010008,010000,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070000,070202,01080A,070008,XXXX,XXXX,XXXX,XXXX
50,030000,040000,040002,050008,050000,050002,050008,050001,050000,050001,050000,050002,09000A,05000A,040008,040002,05000B,040008,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040002,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,010008,010000,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070000,070202,01080A,070008,XXXX,XXXX,XXXX,XXXX
51,030000,040000,040002,050008,050000,050002,050008,050000,050000,050000,050000,050002,09000E,05000A,040008,040002,05000A,04000C,040004,040004,040004,040004,040004,040004,040004,040004,040000,040004,040006,04000C,040006,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,01000C,010000,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070000,070202,01080A,070008,XXXX,XXXX,XXXX,XXXX
52,030000,040000,040002,050008,050000,050002,050008,050000,050000,050000,050000,050000,050001,050002,040008,040002,050008,050001,050001,050001,050001,050001,050001,050001,050001,050003,04004E,050009,050001,050001,050001,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050004,050003,010008,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070000,070202,01080A,070008,XXXX,XXXX,XXXX,XXXX
53,030000,040000,040002,050008,050000,050002,050008,050000,050004,050004,050004,050004,050004,050002,040008,040002,050008,050000,050000,050000,050000,050000,050000,050000,050000,050002,01001B,05000C,050004,050004,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050004,050004,050000,050006,01000B,05000E,010008,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070000,070202,01080A,070008,XXXX,XXXX,XXXX,XXXX
54,030000,040000,040002,050008,050000,050002,050008,050002,040009,040003,040009,040001,040003,05000A,040008,040002,050008,050004,050004,050004,050004,050000,050000,050000,050000,050002,010008,010001,010001,010003,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050006,04000D,040003,05000A,040009,010000,010001,010000,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070000,070606,01080A,070008,XXXX,XXXX,XXXX,XXXX
55,030000,030000,040002,050008,050000,050002,050008,050002,040008,040002,04004C,040004,040006,05000A,040008,040002,05000A,0A000F,0A000D,010005,010003,05000C,050004,050000,050000,050002,010008,010000,010000,010002,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,04000B,05000F,04000A,05000E,040008,0A0000,0A0000,010000,010000,010000,010000,010004,010004,010000,010000,010002,070008,070000,070202,010909,010002,070008,XXXX,XXXX,XXXX,XXXX
56,030000,030000,040002,050008,050000,050002,050008,050006,04000C,040026,0400BB,040089,040003,05000A,040008,040002,050008,050001,050001,050003,01000C,010005,010003,05000C,050004,050002,010008,010000,010000,010002,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,040008,040001,040000,0A0201,0A0800,0A0000,0A0004,010004,010000,010004,010006,05000D,050007,01000C,010004,010002,070008,070000,070202,010808,010002,070008,XXXX,XXXX,XXXX,XXXX
57,030000,030000,040002,050008,050000,050002,05000A,020009,020003,05000F,04000A,040008,040002,05000A,040008,040002,050008,050000,050000,050000,050001,050003,01000C,010005,010003,05000E,010008,010000,010000,010002,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050004,050004,050006,04000C,040000,040000,0A0000,0A0000,0A0006,050009,050003,01000C,0A0005,0A0005,0A0005,0A0005,080007,010009,010006,070008,070000,070606,010808,010002,070008,XXXX,XXXX,XXXX,XXXX
58,030000,030000,040002,050008,050000,050002,05000A,02000C,020004,040001,040002,04000C,040006,05000A,040008,040002,05000C,050000,050000,050000,050000,050000,050001,050003,01000C,010005,010000,010004,010004,010006,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050006,04000D,040001,040003,05000F,040008,040000,0A0000,0A0006,05000D,050004,050004,050005,050003,010009,010001,010001,010001,010002,070009,070000,070202,010909,010000,010006,070008,XXXX,XXXX,XXXX,XXXX
59,030000,030000,040002,050008,050000,050002,050008,050001,050007,040008,040006,050009,050001,050002,040008,040000,0A0007,050008,050000,050000,050000,050000,050000,050000,050001,050003,01000A,050009,050001,050001,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,04000B,05000F,040008,040000,040001,040000,040000,0A0006,010009,010001,0A0005,0A0005,0A0007,05000A,010008,010000,010000,010000,010202,070808,070000,070202,010808,010002,070009,070000,XXXX,XXXX,XXXX,XXXX
60,030000,030000,040002,050008,050000,050002,050008,050002,010009,010006,05000D,050000,050000,050006,040008,040006,050009,050004,050004,050004,050004,050004,050004,050004,050004,050006,02000E,05000C,050004,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,04000C,040001,040000,040000,040000,040000,040046,010009,010000,010000,010003,05000D,050001,050002,010008,010000,010000,010000,010002,070008,070000,070606,010808,010006,070008,XXXX,XXXX,XXXX,XXXX,XXXX
61,030000,030000,040002,050008,050000,050002,050008,050002,01000A,05000B,02000B,050008,050002,010009,010002,05000D,050002,01002F,010089,010001,010001,010001,010001,010001,010001,010001,010001,010001,010003,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050007,040008,040000,040000,040000,040006,09001B,01000C,010000,010000,010000,010007,05000C,050006,01000C,010004,010404,010004,010006,070008,070202,010909,010002,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX
62,030000,030000,040002,050008,050000,050002,05000C,050006,01000A,05000E,01000A,05000C,050006,010008,010000,010003,050008,050007,010008,010000,010000,010000,010000,010000,010000,010000,010000,010000,010002,05000C,050004,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050004,050004,050000,050004,050004,050000,050004,050004,050004,050000,050004,050000,050006,040009,040000,040000,040000,040006,010009,010000,010023,01008C,010000,010026,02048D,0A0405,0A0405,0A0405,0A0405,0A0505,0A0405,070001,070000,070606,010808,010006,070008,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
63,030000,030000,040002,050008,050000,050202,010809,010001,010000,010001,010000,010001,010001,010000,010000,010002,05000E,01002B,01008C,010000,010000,010004,010004,010004,010004,010000,010004,010004,010026,010089,010003,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050404,050404,050404,050404,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,040009,040003,05000A,040009,040003,05000A,040009,040001,040003,05000E,01000B,05000E,040009,040000,040000,040004,040006,010009,010000,010000,010000,010003,01000E,060009,060101,060101,060101,060101,060101,060303,070909,070000,070202,010909,010002,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
64,030000,030000,040002,050008,050000,050202,010808,010000,010000,010000,010000,010000,010000,010000,010000,010002,010009,010006,05000F,01040C,010406,05000D,050005,050005,050007,01040E,05000D,050001,050003,010008,010002,050008,050000,050000,050000,050000,050000,050000,050000,050000,050002,030109,030101,030101,030103,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050006,040008,040002,05000E,040008,040002,05000E,040008,040000,040000,0A0001,010000,040001,040000,040004,040006,010009,010001,010000,010000,010000,010000,010006,060009,060000,060000,060000,060000,060000,060000,060606,070808,070000,070606,010808,010006,070008,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
65,030000,030000,040002,050008,050000,050202,010C0C,010000,010000,010000,010000,010000,010000,010000,010000,010000,010002,05020B,070809,070101,070101,070001,070001,070001,070001,070101,070003,050008,050002,010008,010002,050008,050000,050000,050000,050000,050000,050000,050000,050000,050002,030008,030000,030000,030002,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050006,040009,040000,040000,040001,0A0000,0A0000,0A0001,0A0000,0A0000,040000,0A0004,010004,040004,040006,01000D,010001,010000,010000,010000,010000,010000,010006,060009,060000,060000,060000,060000,060000,060000,060606,070909,070000,070202,010909,010002,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
66,030000,030000,040002,050008,050000,050002,05030B,010C0C,010404,010000,010000,010000,010000,010000,010000,010000,010002,05020A,070808,070000,070000,070000,070000,070000,070000,070000,070002,050008,050002,01000C,010006,050008,050000,050000,050000,050000,050000,050000,050000,050000,050002,030008,030000,030000,030002,050008,050000,050000,050000,050000,050000,050000,050000,050000,050002,040009,040000,040000,040000,040000,0A0000,0A0000,0A0000,0A0004,0A0004,040046,010009,010001,010003,020009,020001,010000,010000,010000,010000,010000,010006,060009,060000,060000,060000,060000,060000,060000,060606,070909,070000,070000,070606,010808,010006,070008,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
67,030000,030000,040002,050008,050000,050002,050008,050101,050303,010C0C,010404,010000,010000,010000,010000,010000,010002,05000A,070008,070000,070000,070000,070000,070000,070000,070000,070002,050008,050000,050001,050001,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,03000C,030004,030004,030006,050008,050004,050004,050004,050004,050004,050004,050004,050004,050006,040008,040000,040000,040000,040000,0A0004,0A0004,0A0006,010009,010001,010011,010000,010000,010002,02000C,020006,010008,010000,010000,010000,010006,060009,060000,060000,060000,060000,060000,060000,060606,070909,070000,070000,070606,010909,010002,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
68,030000,030000,040002,05000C,050004,050002,050008,050000,050002,050109,050303,010C0C,010404,010000,010000,010000,010002,05000A,070008,070000,070000,070000,070000,070000,070000,070000,070002,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050001,050001,050001,050001,050002,040009,040001,0A0001,040001,040203,0A0809,040001,010001,040001,040000,040000,040004,040004,040006,010009,010001,010001,010000,010000,010000,010000,010000,010000,010003,010009,010000,010000,010000,010006,060009,060000,060000,060000,060000,060000,060000,060606,070909,070000,070000,070606,010909,010000,010006,070008,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
69,030000,030000,040000,040001,040003,05000E,05000C,050000,050002,050008,050000,050103,05030B,010C0C,010404,010000,010002,05000A,070008,070000,070000,070000,070000,070000,070000,070000,070002,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050004,050004,050004,050004,050004,050006,04000C,040004,0A0004,040004,040206,0A080C,040004,010004,040004,040044,040006,05000D,050005,050007,010008,010000,010000,010000,010000,010000,010004,010004,010004,010006,010008,010000,010004,010006,060009,060000,060000,060000,060000,060000,060000,060606,070909,070000,070000,070606,010909,010000,010006,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
70,030000,030000,030000,040000,040000,040001,040003,05000C,050006,050008,050000,050002,050008,050101,050303,010C0C,010406,05000E,070008,070000,070000,070000,070000,070000,070000,070000,070002,05000C,050004,050004,050004,050004,050004,050404,050004,050004,050004,050004,050004,050006,01002B,010089,010001,010001,010003,010009,010001,010001,010001,010003,01004D,020007,010009,010001,010001,010011,010023,0100CD,010005,020007,010008,010000,010000,010000,010044,010026,01008D,010001,010001,010003,01000C,010006,060009,060001,060000,060000,060000,060000,060000,060404,060606,070909,070000,070000,070606,010909,010000,010006,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
71,030000,030000,030000,040000,040000,040000,040000,040001,040003,05000C,050004,050002,050008,050000,050002,050109,050101,050003,070008,070000,070000,070000,070000,070000,070000,070000,070000,070001,070001,070001,070001,070001,070203,020B0B,070809,070001,070001,070001,070001,070003,01000A,010008,010000,010000,010002,010008,010000,010000,010000,010022,010099,010001,010000,010000,010000,010000,010002,010019,010003,01000D,010004,010044,010004,010006,010019,010001,010023,010088,010000,010002,060009,060001,060000,060000,060000,060000,060000,060404,060606,070909,070101,070000,070000,070606,010909,010000,010006,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
72,030000,030000,030000,040000,040000,040000,040000,040000,040000,040001,040003,05000E,05000C,050000,050002,050008,050000,050002,070008,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070202,020A0A,070808,070000,070000,070000,070000,070002,01000E,010008,010000,010000,010002,010008,010000,010000,010000,010022,010088,010000,010000,010000,010000,010000,010002,010008,010002,010009,010001,010011,010001,010023,010088,010000,010002,010008,010004,010006,060008,060000,060000,060202,090A0A,060C0C,060606,070909,070101,070000,070000,070000,070606,010909,010000,010006,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
73,030000,030000,030000,040000,040000,040000,040000,040000,040000,040000,040000,040001,040003,05000C,050006,050008,050000,050002,070008,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070202,020A0A,070808,070000,070000,070000,070000,070002,05000F,01000C,010004,010004,010000,010000,010004,010004,010004,010006,01000C,010004,010004,010004,010004,010004,010006,01000C,010006,010008,010000,010000,010000,010006,01000C,010004,010002,01040E,05000D,050007,06040C,060404,060604,060E06,070808,070101,070101,070000,070000,070000,070404,070606,010909,010000,010006,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
74,030000,030000,030000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040001,040003,05000C,050004,050006,07040C,070404,070404,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070202,020A0A,070808,070000,070000,070000,070000,070000,070001,070001,070001,070003,0A000C,0A0006,070009,070001,070001,070001,070001,070001,070001,070405,070405,070405,070405,070407,05000B,01000C,010004,010004,010002,050009,050005,050007,01040E,070109,070001,070001,070101,070101,070101,070101,070000,070000,070000,070000,070404,070606,010909,010101,010000,010006,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
75,030000,030000,030000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040001,040001,040001,010101,010101,010303,070C0C,070404,070404,070404,070404,070404,070404,070000,070000,070000,070000,070202,020A0A,070808,070000,070000,070000,070000,070000,070000,070000,070000,070000,070001,070001,070000,070000,070000,070000,070000,070000,070202,080909,0A0505,0A0505,070101,070103,05000C,050005,050005,050007,01040E,05000E,070009,070001,070101,070404,070404,070000,070000,070000,070000,070000,070000,070000,070404,070606,010909,010101,010000,010004,010006,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
76,030000,030000,030000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,010000,010000,010000,010101,010101,010101,010101,010101,010101,010303,070C0C,070404,070404,070404,070606,020E0A,070C0C,070404,070404,070404,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070202,090A0A,070D0D,070505,070404,070404,070405,070405,070405,070405,070505,070405,070404,070404,070606,070909,070303,090A0A,070808,070000,070404,070404,070404,070606,010909,010101,010000,010004,010006,070009,070001,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
77,030000,030000,030000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010101,010101,010101,010101,010101,010100,010101,010101,010101,010303,070C0C,070404,070404,070404,070404,070404,070404,070404,070404,070404,070404,070404,070404,070404,070606,080C0C,0A0505,070505,070505,070505,070505,070505,070505,070505,070505,070505,070505,070505,070505,070404,070606,090A0A,070C0C,070606,010909,010101,010101,010101,010000,010004,010006,070009,070001,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
78,030000,030000,030000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010004,010105,010105,010004,010004,010004,010004,010006,070009,070001,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
79,030000,030000,030000,040004,040004,040004,040004,040004,040004,040004,040004,040004,040004,040004,040004,040004,040006,070009,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
