39,030000,030000,040002,050008,050000,050003,07000C,070000,070000,070000,070000,070000,070002,04000E,040008,040002,04000A,05000F,040008,040000,040002,05000F,040008,040000,040002,05000F,040008,040000,040002,05000F,040008,040000,040002,05000F,040008,040006,050009,050000,050000,050003,09000A,040008,040002,05000F,040008,040002,050008,050002,010008,010000,010000,010000,010000,010000,010000,010006,05000A,030009,030001,030001,030003,05000A,010009,010000,010003,05000A,010009,010001,010003,050008,050007,040008,040000,040000,040000,040000,000000,000000,000000,000000,000000,040002,04000A,040008,040002,010009,010003,02000C,020006,010009,010003,040008,040202,010A0A,01080A,070008,XXXX,XXXX,XXXX,XXXX
40,030000,030000,040002,050008,050000,050000,050003,07000C,070004,070000,070000,070000,070002,05000B,040008,040002,04000C,040001,040000,040000,040000,040001,040000,040000,040000,040001,040000,040000,040000,040005,040004,040000,040000,040001,040006,050009,050000,050000,050000,050002,09000A,04000C,040000,040001,040000,040002,050008,050002,010008,010000,010000,010000,010000,010000,010006,050009,050002,030008,030000,030000,030002,05000A,010008,010000,010006,05000E,010008,010000,010002,05000A,040009,040004,040000,040000,040000,040000,000000,000000,000000,000000,000000,040002,09000A,040008,040002,010008,010000,010001,010001,010000,010006,040008,040202,010A0A,01080A,070008,XXXX,XXXX,XXXX,XXXX
41,030000,030000,040002,050008,050000,050004,050004,050005,050003,07000C,070000,070000,070002,05000A,040008,040022,0400AF,04008C,040004,040000,040000,040004,040004,040000,040000,040004,040004,040000,040002,0A020F,0A080D,040004,040004,040006,050009,050000,050000,050000,050000,050002,08000C,0A0007,04000C,040004,040004,040006,050008,050002,01000C,010004,010004,010044,010004,010006,050009,050000,050002,03000C,030004,030004,030006,05000A,010008,010002,050009,050003,010008,010000,010002,05000A,04000E,05000F,040008,040000,040004,040000,000000,000000,000000,000000,000000,040002,09000A,040008,040002,010008,010000,010000,010000,010002,040009,040000,040202,010A0A,01080A,070008,XXXX,XXXX,XXXX,XXXX
42,030000,030000,040002,050008,050002,050009,050001,050003,05000C,050007,07000C,070004,070006,05000A,040008,040002,050009,050001,050003,04000C,040006,050009,050003,04000C,040006,050009,050003,04000C,040006,050009,050001,050001,050001,050401,050004,050004,050004,050004,050004,050004,050005,050001,050001,050001,050001,050001,050000,050000,050001,050001,050003,01001B,050009,050001,050000,050004,050004,050005,050005,050005,050005,050006,010008,010002,05000C,050006,010008,010000,010006,05000C,050003,04000D,040004,040006,05000F,040008,000000,000000,000000,000000,000000,040002,09000A,040008,040002,010008,010000,010000,010000,010002,040008,040000,040202,010A0A,01080A,070008,XXXX,XXXX,XXXX,XXXX
43,030000,030000,040002,050008,050002,050008,050000,050004,050005,050005,050005,050005,050005,050006,040008,040002,050008,050004,050004,050005,050005,050004,050004,050005,050005,050004,050004,050005,050005,050004,050004,050004,050004,050106,010009,010005,010005,010005,0A0005,0A0005,0A0007,050008,050000,050000,050000,050000,050000,050000,050000,050000,050002,01000A,05000C,050000,050002,010009,010001,010001,010001,010001,010001,010001,010000,010000,010001,010001,010000,010002,050009,050003,05000C,050005,050005,050003,040009,040000,000000,000000,000000,000000,000000,040002,09000A,040008,040002,01000C,010004,010000,010000,010002,040008,040000,040202,010A0A,01080A,070008,XXXX,XXXX,XXXX,XXXX
44,030000,040000,040002,050008,050002,05000C,050002,040009,040001,040001,040003,040009,040001,040023,040088,040002,05000A,040009,040001,040001,040001,040001,040001,040001,040001,0A0005,0A0207,0A080D,0A0005,040023,040089,040005,0A0005,0A0005,0A0006,050009,050001,050001,050001,050001,050001,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,01000C,010003,05000C,050006,010008,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010002,05000C,050006,010009,010001,010003,05000A,040008,040004,000000,000004,000000,000000,000000,040002,040008,040000,040002,020009,020003,010008,010000,010002,04040C,040404,040606,010A0A,01080A,070008,XXXX,XXXX,XXXX,XXXX
45,030000,040000,040002,050008,050000,050003,05000A,040008,040000,040000,040002,040008,040000,040002,040008,040002,05000A,04000C,040000,040000,040004,040004,040004,040000,040000,040001,040001,040001,040003,04000A,04000E,050009,050001,050001,050001,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050003,01000C,010005,010027,01008C,010000,010000,010000,010004,010000,010000,010004,010000,010004,010000,010000,010000,010001,010001,010000,010000,010002,05000A,04000E,05000F,04000A,05000B,040008,040000,040000,040006,04000C,040004,040006,02000C,020004,010004,010004,010006,01050D,010505,010505,010606,01080A,070008,XXXX,XXXX,XXXX,XXXX
46,030000,040000,040002,050008,050000,050002,05000A,040008,040000,040000,040022,040088,040004,040006,040008,040002,050008,050007,040008,040002,050009,050001,050003,040008,040000,040000,040000,040000,040002,04000A,050009,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050001,050001,050001,050003,010008,010000,010002,05000F,010008,010002,05000F,01000A,05000F,010008,010004,010000,010000,010004,010004,010004,010006,050008,050003,04000D,040006,05000A,04000C,040000,040006,05000F,010009,010001,010001,010001,010001,010001,010001,010003,070109,070101,070101,070103,01000A,070008,XXXX,XXXX,XXXX,XXXX
47,030000,040000,040002,050008,050000,050002,05000A,040008,040000,040000,040002,04000A,050009,050003,040008,040002,05000A,040009,040000,040002,050008,050000,050002,04000C,040000,040000,040004,040000,040002,04000A,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050006,010008,010000,010000,010001,010000,010000,010001,010000,010001,010002,05000F,010008,010002,050009,050003,05000D,050005,050004,050004,050005,050005,050004,050003,04000E,05000B,010009,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070000,070002,01000A,070008,XXXX,XXXX,XXXX,XXXX
48,030000,040000,040002,050008,050000,050002,05000A,040008,040000,040000,040002,04000A,050008,050002,040008,040002,05000E,040008,040000,040002,05000C,050004,050004,050007,040008,040002,05000F,040008,040002,04000A,05000C,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,010009,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010001,010004,010002,05000C,050006,010009,010001,010001,010001,010001,010001,010003,05000C,050001,050006,010008,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070000,070002,01000A,070008,XXXX,XXXX,XXXX,XXXX
49,030000,040000,040002,050008,050000,050002,05000A,040008,040000,040000,040002,04000A,050008,050002,040008,040022,0A028F,040808,040000,040000,040001,040001,040001,040001,040000,040000,040001,040000,040202,040808,040003,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,010008,010000,010000,010000,010004,010000,010000,010000,010004,010000,010000,010002,05000F,010008,010001,010001,010000,010000,010000,010000,010000,010000,010000,010003,05000A,010009,010000,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070000,070002,01000A,070008,XXXX,XXXX,XXXX,XXXX
50,030000,040000,040002,050008,050000,050002,05000A,040008,040000,040000,040002,04000A,05000C,050002,040008,040002,05000B,040008,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040202,040808,040002,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,010008,010000,010000,010002,05000F,010008,010000,010002,05000F,010008,010000,010000,010005,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010002,05000A,010008,010000,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070000,070002,01000A,070008,XXXX,XXXX,XXXX,XXXX
51,030000,040000,040002,050008,050000,050002,05000A,04000C,040044,040004,040006,04000A,09000B,05000A,040008,040002,05000A,04000C,040004,040004,040004,040004,040004,040004,040004,040004,040004,040004,040206,04080C,040006,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,010008,010000,010000,010000,010001,010000,010000,010000,010001,010000,010000,010002,05000F,010008,010004,010004,010000,010000,010000,010000,010000,010000,010000,010006,05000E,01040C,010000,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070000,070002,01000A,070008,XXXX,XXXX,XXXX,XXXX
52,030000,040000,040002,050008,050000,050002,05000A,040009,040011,040001,040001,040006,09000A,05000A,040008,040002,050008,050001,050001,050001,050001,050001,050001,050001,050001,050001,050001,050001,050001,050001,050001,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,01000C,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010004,010001,010002,050009,050003,01000C,010004,010004,010004,010004,010004,010026,0A008D,0A0005,0A0105,010000,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070000,070002,01000A,070008,XXXX,XXXX,XXXX,XXXX
53,030000,040000,040002,050008,050000,050002,05000A,040008,040000,040000,040002,040009,040002,05000A,040008,040002,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050003,010008,010000,010000,010004,010000,010000,010004,010000,010004,010002,05000F,010008,010002,05000C,050006,05000D,050005,050001,050001,050005,050005,050001,050007,04000B,05000F,010008,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070000,070002,01000A,070008,XXXX,XXXX,XXXX,XXXX
54,030000,040000,040002,050008,050000,050002,05000A,040008,040000,040000,040002,040008,040002,05000A,040008,040002,05000C,050004,050004,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050006,010008,010000,010002,05000F,010008,010002,05000F,01000A,05000F,010008,010001,010000,010000,010001,010001,010001,010003,050008,050006,04000D,040003,05000A,040009,040000,040003,010008,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070000,070006,01000A,070008,XXXX,XXXX,XXXX,XXXX
55,030000,030000,040002,050008,050000,050002,05000A,040008,040000,040000,040002,040008,040002,05000A,04004C,040004,040005,0A0005,0A0007,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,010009,010000,010000,010000,010001,010000,010000,010001,010000,010001,010000,010000,010000,010004,010004,010000,010000,010002,05000A,04000B,05000F,04000A,05000E,040008,0A0000,0A0002,010008,010000,010000,010000,010000,010000,010000,010000,010002,070008,070000,070002,010009,010002,070008,XXXX,XXXX,XXXX,XXXX
56,030000,030000,040002,050008,050000,050002,05000A,04000C,040004,040044,040006,040008,040002,05000E,040019,040003,050009,050001,050001,050000,050000,050000,050000,050000,050000,050000,050000,050004,050004,050004,050004,050004,050004,050004,050004,050004,050004,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050004,050006,010008,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010002,050009,050003,01000C,010004,010006,05000A,040008,040001,040000,0A0001,0A0000,0A0000,0A0006,01000C,010000,010000,010000,010000,010004,010004,010000,010002,070008,070000,070002,010008,010002,070008,XXXX,XXXX,XXXX,XXXX
57,030000,030000,040002,050008,050000,050002,05000A,020009,020001,040011,040001,040000,040000,040023,040088,040002,050008,050000,050000,050000,050000,050000,050000,050000,050004,050004,050006,010009,010001,010001,010001,010001,010001,0A0001,0A0001,0A0001,0A0003,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050000,050004,050004,050004,050004,050006,010009,010027,01008C,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010000,010002,05000C,050006,050009,050005,050005,050006,04000C,040000,040000,0A0000,0A0000,0A0006,050009,050003,01000C,010004,010000,010006,0A020F,0A080D,010004,010006,070008,070000,070006,010008,010002,070008,XXXX,XXXX,XXXX,XXXX
58,030000,030000,040002,050008,050000,050002,05000A,02000C,020004,040044,040004,040004,040000,040006,040008,040002,05000C,050004,050004,050004,050004,050004,050004,050006,010009,010001,010001,010000,010000,010004,010004,010004,010004,0A0004,0A0004,0A0004,0A0006,050008,050000,050000,050000,050000,050000,050000,050000,050000,050000,050002,010009,010001,010001,010001,010001,010006,050009,050001,050001,050005,050005,050005,050005,050005,050005,050001,050001,050003,010008,010000,010003,050009,050006,04000D,040001,040003,05000F,040008,040000,0A0000,0A0006,05000D,050000,050000,050005,050007,09000A,010009,010001,010001,010003,070009,070000,070002,010009,010000,010006,070008,XXXX,XXXX,XXXX,XXXX
59,030000,030000,040002,050008,050000,050002,050008,050001,050003,04001D,040007,04000D,040004,040007,040008,040002,0A0009,010001,010005,010005,010005,010007,0A0009,0A0001,010000,010000,010004,010004,010006,050009,050001,050001,050001,050001,050001,050001,050001,050000,050000,050004,050004,050000,050000,050004,050004,050000,050004,050006,010008,010000,010000,010000,010002,05000D,050004,050000,050002,030009,030001,030001,030001,030001,030003,050008,050000,050002,010008,010000,010002,05000A,04000B,05000F,040008,040000,040001,040000,040000,0A0006,010009,010003,05000C,050002,0A000D,0A0005,010022,010088,010000,010000,010202,070808,070000,070002,010008,010002,070009,070000,XXXX,XXXX,XXXX,XXXX
60,030000,030000,040002,050008,050000,050002,050008,050000,050000,050001,050005,050001,050001,050003,040008,040002,01000C,010004,010001,0A0005,0A0005,0A0005,0A0004,0A0004,010004,010006,02000B,050009,050005,050004,050004,050004,050004,050004,050004,050004,050004,050004,050006,040009,040003,05000C,050006,040009,040003,05000E,020009,020003,010008,010000,010000,010000,010000,010001,010003,05000C,050002,030008,030000,030000,030000,030000,030002,050008,050000,050006,010008,010000,010002,05000A,04000C,040001,040000,040000,040000,040000,040006,010009,010000,010000,010003,05000C,050003,020009,020002,010008,010000,010000,010002,070008,070000,070006,010008,010006,070008,XXXX,XXXX,XXXX,XXXX,XXXX
61,030000,030000,040002,050008,050000,050002,050008,050000,050000,050002,02000B,050008,050200,050802,040008,040006,050009,050003,010008,010001,010001,010001,010001,010001,010001,010001,010002,05000A,040009,040001,040001,040001,040001,040001,040001,040001,040001,040001,040001,040000,040000,040005,040005,040000,040000,040003,02000C,020004,010000,010000,010000,010000,010000,010000,010000,010003,05000A,03000C,030004,030004,030004,030004,030006,050008,050002,02000D,010004,010044,010006,050008,050007,040008,040000,040000,040000,040006,010009,010000,010000,010000,010000,010007,05000E,02000C,020006,01000C,010404,010004,010006,070008,070002,010009,010002,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX
62,030000,030000,040002,050008,050000,050002,05000C,050004,050004,050006,01000A,05000C,050004,050006,04004E,05000D,050004,050006,010008,010000,010000,010000,010000,010000,010000,010000,010002,05000A,040008,040000,040004,040000,040000,040404,040000,040000,040000,040004,040000,040000,040006,050009,050003,04000C,040004,040004,040045,040005,010000,010000,010000,010000,010000,010000,010000,010002,050008,050005,050005,050001,050005,050005,050001,050004,050004,050005,050003,01001B,050009,050006,040009,040000,040000,040000,040006,01002B,01008C,010000,010000,010000,010006,0A000D,0A0005,0A0005,0A0005,0A0005,0A0105,0A0005,070001,070000,070006,010008,010006,070008,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
63,030000,030000,040002,050008,050000,050002,010009,010001,010001,010203,010C0C,010405,010001,010001,010011,010001,010001,010023,010088,010000,010000,010000,010000,010000,010000,010000,010002,05000E,040008,040002,05000F,040008,040202,040B0B,040808,040000,040002,05000F,040008,040002,050009,050404,050404,050405,050407,040009,040013,05000B,010008,010000,010000,010000,010000,010000,010000,010006,05000A,040009,040003,05000A,040009,040003,05000A,040009,040001,040003,05000E,01000A,05000E,040009,040000,040000,040004,040006,010009,010000,010003,01000C,010000,010006,060009,060001,060001,060001,060001,060001,060003,070009,070000,070002,010009,010002,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
64,030000,030000,040002,050008,050000,050002,010008,010000,010000,010000,010101,010303,010C0C,010404,010000,010000,010000,010002,01000C,010004,010004,010004,010004,010004,010004,010004,010026,04008D,040000,040000,040001,040000,040202,040A0A,040808,040000,040000,040001,040000,040002,05000A,030109,030101,030101,030103,040008,040002,05000A,010008,010000,010000,010000,010000,010000,010006,050009,050006,040008,040002,05000E,040008,040002,05000E,040008,040000,040000,0A0203,010A0A,040809,040000,040004,040006,010009,010001,010000,010000,010004,010007,01000E,060009,060000,060000,060000,060000,060000,060000,060006,070008,070000,070006,010008,010006,070008,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
65,030000,030000,040002,050008,050000,050002,01000C,010000,010000,010000,010000,010000,010101,010303,010C0C,010404,010000,010202,070809,070001,070001,070001,070001,070001,070001,070001,070003,05000B,040008,040000,040000,040000,040202,040A0A,040808,040000,040000,040000,040000,040002,05000A,030008,030000,030000,030002,040008,040002,05000E,010008,010000,010000,010000,010000,010002,050009,050006,040009,040000,040000,040001,0A0000,0A0000,0A0001,0A0000,0A0000,040000,0A0006,01004E,04000C,040006,01000D,010001,010000,010000,010000,010046,010009,010007,060009,060000,060000,060000,060000,060000,060000,060006,070009,070000,070002,010009,010002,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
66,030000,030000,040002,050008,050000,050002,05000B,01000C,010004,010000,010000,010000,010000,010000,010101,010303,010C0C,010606,070808,070000,070000,070000,070000,070000,070000,070000,070002,05000A,040008,040000,040004,040000,040202,040A0A,040808,040000,040000,040004,040000,040002,05000A,030008,030000,030000,030002,040008,040022,01008D,010004,010004,010004,010004,010004,010006,05000A,040009,040000,040000,040000,040000,0A0000,0A0000,0A0000,0A0004,0A0004,040006,010009,010011,010023,020089,020003,010008,010000,010000,010002,010019,010006,060009,060000,060000,060000,060000,060000,060000,060006,070009,070000,070000,070006,010008,010006,070008,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
67,030000,030000,040002,050008,050000,050002,050008,050001,050003,01000C,010004,010000,010000,010000,010000,010000,010101,010103,070008,070000,070000,070000,070000,070000,070000,070000,070002,05000A,040008,040002,05000F,040008,040202,040E0E,040808,040000,040002,05000F,040008,040002,05000E,03000C,030004,030004,030006,09040C,090406,05000D,050005,050005,050005,050005,050005,050005,050006,040008,040000,040000,040000,040000,0A0004,0A0004,0A0006,010009,010001,010001,010000,010000,010002,02000C,020004,010000,010000,010000,010002,01000E,060009,060000,060000,060000,060000,060000,060000,060006,070009,070000,070000,070006,010009,010002,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
68,030000,030000,040002,05000C,050004,050002,050008,050000,050002,050009,050003,01000C,010004,010000,010000,010000,010000,010002,070008,070000,070000,070000,070000,070000,070000,070000,070002,05000A,040008,040000,040001,040000,040000,040101,040000,040000,040000,040001,040000,040002,040009,0A0001,040001,040203,0A0809,040101,040101,040001,0A0001,040001,040001,0A0203,040809,010001,040001,040000,040000,040004,040004,040006,010009,010001,010023,010088,010000,010000,010000,010000,010000,010023,010089,010000,010000,010000,010006,060009,060000,060000,060000,060000,060000,060000,060006,070009,070000,070000,070406,010009,010000,010006,070008,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
69,030000,030000,040000,040001,040003,05000E,05000C,050000,050002,050008,050000,050003,05000B,01000C,010004,010000,010000,010002,070008,070000,070000,070000,070000,070000,070000,070000,070002,05000A,04000C,040004,040004,040004,040004,040000,040004,040004,040004,040000,040004,040006,04000C,0A0004,040004,040206,0A080C,040004,040004,040004,0A0004,040004,040004,0A0206,04080C,010004,040004,040004,040006,05000D,050005,050007,010008,010000,010002,010008,010000,010000,010000,010004,010004,010006,010008,010000,010004,010006,060009,060000,060000,060000,060000,060000,060000,060006,070009,070000,070000,070606,010909,010000,010006,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
70,030000,030000,030000,040000,040000,040001,040003,05000C,050006,050008,050000,050002,050008,050001,050003,01000C,010004,010006,070008,070000,070000,070000,070000,070000,070000,070000,070002,05000C,050005,050405,050005,050005,050007,04040E,05000D,050005,050007,04040E,05000D,050007,010009,010001,010001,010001,010003,010009,010001,010001,010001,010001,010045,020007,010009,010001,010001,010001,010001,010067,01008D,020007,010008,010000,010002,01000C,010004,010004,010006,010009,010001,010003,01000C,010006,060009,060001,060000,060000,060000,060000,060000,060004,060006,070009,070000,070000,070606,010909,010000,010006,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
71,030000,030000,030000,040000,040000,040000,040000,040001,040003,05000C,050004,050002,050008,050000,050002,050009,050001,050003,070008,070000,070000,070000,070000,070000,070000,070000,070000,070001,070001,070101,070001,070001,070203,020B0B,070809,070001,070001,070101,070001,070003,010008,010000,010000,010000,010002,010008,010000,010000,010000,010002,010019,010001,010000,010000,010000,010000,010002,010019,010005,010005,010044,010044,010004,010027,010089,010001,010001,010000,010000,010002,060009,060001,060000,060000,060000,060000,060000,060004,060006,070009,070001,070000,070000,070606,010909,010000,010006,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
72,030000,030000,030000,040000,040000,040000,040000,040000,040000,040001,040003,05000E,05000C,050000,050002,050008,050000,050002,070008,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070202,020A0A,070808,070000,070000,070000,070000,070002,010008,010000,010000,010000,010002,010008,010000,010000,010000,010002,010008,010000,010000,010000,010000,010000,010002,01000A,010009,010001,010013,010019,010001,010003,010008,010000,010000,010000,010000,010002,060008,060000,060000,060202,090A0A,06080C,060006,070009,070001,070000,070000,070000,070606,010909,010000,010006,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
73,030000,030000,030000,040000,040000,040000,040000,040000,040000,040000,040000,040001,040003,05000C,050006,050008,050000,050002,070008,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070202,020A0A,070808,070000,070000,070000,070000,070002,01000C,010004,010004,010004,010000,010000,010004,010004,010004,010006,01000C,010004,010004,010004,010004,010004,010006,01000E,010008,010000,010002,010008,010000,010002,010008,010000,010000,010004,010004,010006,06000C,060004,060204,060A06,070808,070001,070001,070000,070000,070000,070404,070606,010909,010000,010006,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
74,030000,030000,030000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040001,040003,05000C,050004,050006,07040C,070404,070404,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070202,020A0A,070808,070000,070000,070000,070000,070000,070001,070001,070001,070003,02000C,020006,070009,070001,070001,070001,070001,070001,070001,070405,070405,070405,070405,070407,010008,010000,010002,010008,010000,010002,01000C,010004,010006,070009,070001,070001,070001,070001,070001,070001,070000,070000,070000,070000,070404,070606,010909,010101,010000,010006,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
75,030000,030000,030000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040001,040001,040001,010101,010101,010303,070C0C,070404,070404,070404,070404,070404,070404,070000,070000,070000,070000,070202,020A0A,070808,070000,070000,070000,070000,070000,070000,070000,070000,070000,070001,070001,070000,070000,070000,070000,070000,070000,070202,080909,0A0505,0A0505,070101,070103,01000C,010004,010006,01000C,010004,010006,070009,070001,070001,070404,070404,070000,070000,070000,070000,070000,070000,070000,070404,070606,010909,010101,010000,010404,010406,070009,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
76,030000,030000,030000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,010000,010000,010000,010101,010101,010101,010101,010101,010101,010303,070C0C,070404,070404,070404,070606,020E0A,070C0C,070404,070404,070404,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070000,070202,090A0A,070D0D,070505,070404,070404,070405,070405,070405,070405,070405,070405,070404,070404,070606,070909,070303,090A0A,070808,070000,070404,070404,070404,070606,010909,010101,010000,010404,010606,070909,070101,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
77,030000,030000,030000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010000,010101,010101,010101,010101,010101,010100,010101,010101,010101,010303,070C0C,070404,070404,070404,070404,070404,070404,070404,070404,070404,070404,070404,070404,070404,070606,080C0C,0A0505,070505,070505,070505,070505,070505,070505,070505,070505,070505,070505,070505,070505,070404,070606,090A0A,070C0C,070606,010909,010101,010101,010101,010000,010004,010006,070109,070101,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
78,030000,030000,030000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,040000,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010004,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010105,010004,010105,010105,010004,010004,010004,010004,010006,070009,070001,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
79,030000,030000,030000,040004,040004,040004,040004,040004,040004,040004,040004,040004,040004,040004,040004,040004,040004,070009,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070001,070000,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX,XXXX
